StudyInstanceUID,0,1,2,3,4
1.2.826.0.1.3680043.8.498.10436921149346011778139434683786436086,0.3575144,-0.36285564,-1.0819616,0.77737427,1.678985
1.2.826.0.1.3680043.8.498.10436937551769229338075932122166630567,-0.27910808,-2.4536023,5.0343876,1.3854834,1.4879578
1.2.826.0.1.3680043.8.498.10437192587504092839921294822188656511,2.0212336,-2.0354986,-1.5671705,1.6334345,-1.1893961
1.2.826.0.1.3680043.8.498.10437380109643612330982305426943243834,2.8471212,-2.8946586,2.9743023,1.3438419,-0.16876389
1.2.826.0.1.3680043.8.498.10437404858404087858965179471090447670,1.607944,2.2772417,1.4709597,1.1880563,0.05934147
1.2.826.0.1.3680043.8.498.10437921540115478917437300007363992925,0.80115217,-4.5265903,4.6824284,1.6187016,1.6783621
1.2.826.0.1.3680043.8.498.10438028952989882511702842097220423527,-4.263509,0.18641396,-1.3402035,0.71002877,0.5446796
1.2.826.0.1.3680043.8.498.10438850773622722092405771538760402260,-2.9802527,-3.729989,-0.61294246,1.8265761,-1.7181869
1.2.826.0.1.3680043.8.498.10439079126140267330171369267419617321,4.104174,-2.4031887,-2.0871744,-1.0418261,0.20814979
1.2.826.0.1.3680043.8.498.10439448554537796997251242047106750172,-4.010793,-1.0722637,-0.64650154,0.2177949,1.981233
1.2.826.0.1.3680043.8.498.10439805020480302557521906479619252156,-5.6253247,-1.6716213,-1.0202131,0.42980325,-0.43261546
1.2.826.0.1.3680043.8.498.10440043014758109308834090797833890259,-0.59454244,3.6733308,2.9152594,0.5122337,-3.8876784
1.2.826.0.1.3680043.8.498.10440737162765321826792607915488422088,2.224478,3.2293406,-1.7233458,0.98806286,-1.5557208
1.2.826.0.1.3680043.8.498.10440859232598225754278411672189807903,-0.38332087,2.174772,0.062479164,1.1036485,-0.8579865
1.2.826.0.1.3680043.8.498.10440965204456527340090581527696814336,3.7733026,-3.204715,-0.5348345,-1.9897084,0.24943787
1.2.826.0.1.3680043.8.498.10441002617741569710097734989412193166,2.5131896,-3.964035,-0.0031232722,-2.5889614,0.13462986
1.2.826.0.1.3680043.8.498.10441440748202445098198145341323365649,1.272766,-3.9960546,2.1317413,-0.6132461,-0.03852838
1.2.826.0.1.3680043.8.498.10441630626702782621225701324399651757,-0.30510134,-3.619597,1.9404124,-1.7082503,0.5703322
1.2.826.0.1.3680043.8.498.10441734354504118247367904401848342106,1.139217,-0.91200715,-1.3183777,-1.4640243,-2.46682
1.2.826.0.1.3680043.8.498.10441836931190368786723321122600715892,-5.1028275,-0.6492934,0.07654622,0.747258,-1.0054679
1.2.826.0.1.3680043.8.498.10441878131210450380930960695292120889,-3.495129,-2.4636831,-1.9365276,-0.46991104,-0.34104624
1.2.826.0.1.3680043.8.498.10441898269485471971262761704643817448,-3.8343134,0.9128625,-0.27154583,-0.108394995,0.6481962
1.2.826.0.1.3680043.8.498.10441933161724228628662279042395087599,-1.745614,-1.0065179,-1.8895679,-0.4590294,-0.6031662
1.2.826.0.1.3680043.8.498.10442238490969730150231813030121828512,-2.869071,-1.7026968,-1.6668576,0.3402133,-1.3699841
1.2.826.0.1.3680043.8.498.10442468115057001544894132597220003859,-3.0249834,-2.4256306,3.6038318,-2.166255,0.8438441
1.2.826.0.1.3680043.8.498.10442522767049588341656551221134851587,-0.6237689,-2.889094,1.5473452,-2.1532292,0.5536692
1.2.826.0.1.3680043.8.498.10442896734766702996021089582795261806,2.911178,-0.8191987,0.48936662,-2.4896808,-1.1247604
1.2.826.0.1.3680043.8.498.10443117120257489118294906369492410517,2.8975923,-0.7326982,-1.0568497,-3.9503243,1.1776685
1.2.826.0.1.3680043.8.498.10444544245788918170137943006849035143,-0.17303795,-3.7439508,4.808242,0.22743133,0.071251914
1.2.826.0.1.3680043.8.498.10444850200332569334841311151594846826,-0.280532,2.6593246,-1.1178039,-1.3198594,0.54884595
1.2.826.0.1.3680043.8.498.10446403807164334241397882647452910999,3.616428,-0.1370903,-1.3266947,1.6525371,1.3430626
1.2.826.0.1.3680043.8.498.10446593314373238060990749412428956452,-1.3009764,0.251837,-1.7242049,-3.715742,-1.4754381
1.2.826.0.1.3680043.8.498.10446866019495526697843074422737923035,-0.2358378,2.38166,-1.383368,1.8088478,-2.1581821
1.2.826.0.1.3680043.8.498.10446992106287368945729922033711944284,2.92553,0.898188,1.3796539,-0.95923835,1.1363727
1.2.826.0.1.3680043.8.498.10447229620745029192628441615226650974,0.59962523,-4.580137,0.3431601,-0.06338678,1.0597966
1.2.826.0.1.3680043.8.498.10447743598287930995683745091962936104,-1.2693225,3.238205,1.6755732,0.6002023,-0.03717873
1.2.826.0.1.3680043.8.498.10448591384857187821961718440225033810,1.6926358,0.704535,-3.1661887,2.135293,0.15952268
1.2.826.0.1.3680043.8.498.10450435941627041959338734770531474753,4.5237904,1.3436671,-1.5251014,1.9973692,0.2767723
1.2.826.0.1.3680043.8.498.10450793871931139326804285038650056472,-0.8844969,2.6369934,0.4027251,1.5489259,0.35828856
1.2.826.0.1.3680043.8.498.10450836869657160289357484745215183924,-1.2914169,-3.31645,-1.4022458,-0.7589846,-0.8931552
1.2.826.0.1.3680043.8.498.10451693561223437558809848505577815571,1.2328035,1.2956082,-0.6561319,-0.10061313,4.296711
1.2.826.0.1.3680043.8.498.10451897714248439182803702560891575137,-4.6986113,-1.4498757,-1.0658574,-0.6825242,-0.36670244
1.2.826.0.1.3680043.8.498.10452471904993879510095556056182908685,4.3045034,-1.5379142,0.9236525,-0.93239564,0.6339537
1.2.826.0.1.3680043.8.498.10452679147412500522552545486435104415,1.3396308,-1.5727441,-2.3099046,2.7372189,0.0172517
1.2.826.0.1.3680043.8.498.10453276115076123770127461212460281028,4.0071435,-1.1987956,-2.2430353,-3.320014,0.6874443
1.2.826.0.1.3680043.8.498.10453508060434156223503997517583354614,-4.0967793,2.3342283,0.41714743,-1.2222252,0.44244948
1.2.826.0.1.3680043.8.498.10454105545161919247842489444224357972,-4.684423,-0.5983982,0.14704321,-2.156136,-1.3910776
1.2.826.0.1.3680043.8.498.10454652244845025318387931211311861163,2.8673787,1.111859,-1.6805221,-0.6848915,-1.3174701
1.2.826.0.1.3680043.8.498.10455169341165544149710493437255314927,-3.461563,0.031946804,-0.7386648,-2.9721196,-1.0544868
1.2.826.0.1.3680043.8.498.10455481797004991797951427590687252993,-2.8303869,0.35818344,-0.25196925,-0.039560694,1.105942
1.2.826.0.1.3680043.8.498.10456286660380062826563199969777513184,-5.048947,-1.8799624,-0.7862973,-0.21326013,-0.97673696
1.2.826.0.1.3680043.8.498.10456312499741520358904858213243191634,3.3009057,2.6514473,-0.39602765,0.32994905,-1.5645747
1.2.826.0.1.3680043.8.498.10456869977405052087412629130563721233,-2.6006696,-2.166812,-0.3194062,-0.3375153,1.991355
1.2.826.0.1.3680043.8.498.10456880988269458483336397839255033864,4.418865,2.3627317,0.6663577,1.8858788,-1.7191589
1.2.826.0.1.3680043.8.498.10457218251934233644078466024694488999,1.6646385,3.236495,1.7151256,4.0515776,0.7105124
1.2.826.0.1.3680043.8.498.10457694879034672786182475001130667232,-1.2855344,4.4132447,0.5733392,2.7918172,2.09932
1.2.826.0.1.3680043.8.498.10458068519582778003367803331319401589,-4.280901,-0.5340525,-0.6350814,0.22831167,-1.9164507
1.2.826.0.1.3680043.8.498.10459013213067355754239905801609551097,1.8049691,0.8843349,-4.004417,-0.9774439,0.5086762
1.2.826.0.1.3680043.8.498.10459622186051192512266783533740749618,-2.5047414,-2.2841856,-1.6482706,1.0606209,0.60525477
1.2.826.0.1.3680043.8.498.10459893989943276206225749959943118805,-1.0265698,-1.0974748,-1.9846144,-3.8386698,0.64647657
1.2.826.0.1.3680043.8.498.10460234538457329287718475185646453684,-4.750064,0.0928759,-1.5514865,0.73124933,0.9306853
1.2.826.0.1.3680043.8.498.10460778892269367174536006997064134702,0.33969668,0.52521026,-2.1806202,-2.5764468,-0.36531952
1.2.826.0.1.3680043.8.498.10461137417876093363415889438101186623,-4.3436003,-2.0712793,-0.60703313,-0.4283632,-0.7505359
1.2.826.0.1.3680043.8.498.10461692912279523774156778030405780095,0.74674004,3.049652,1.752831,-2.3991618,1.280699
1.2.826.0.1.3680043.8.498.10461774400887020019142194438845015119,0.8903898,3.5457358,3.1353242,0.5878179,-1.7947094
1.2.826.0.1.3680043.8.498.10463132506595124405525582257722180111,-1.668236,4.4265676,2.32153,1.1780201,1.2878387
1.2.826.0.1.3680043.8.498.10463450776431036378364590823551511712,3.1401193,0.26322553,1.0929828,-0.101695195,2.3610446
1.2.826.0.1.3680043.8.498.10463485755048721774004598871855540303,-2.2329109,-0.42283675,-0.94194055,1.229459,0.25519803
1.2.826.0.1.3680043.8.498.10463490941879884446688007492281694834,-1.2871889,1.9387233,-0.8796167,0.7467446,2.6831095
1.2.826.0.1.3680043.8.498.10463508888432105463720717724085236773,1.1123656,-0.6557309,-0.8133028,-0.7314072,2.220587
1.2.826.0.1.3680043.8.498.10463724671683195508665166178219903314,1.4435794,-2.1824706,-0.47248077,0.59002614,0.82248414
1.2.826.0.1.3680043.8.498.10464763505639233965098085303737675022,-0.6343119,2.1878192,4.367743,-1.0808015,-2.3186738
1.2.826.0.1.3680043.8.498.10465262179727042869186780543223410346,2.207605,2.0085623,-0.03573608,0.18063955,0.77517873
1.2.826.0.1.3680043.8.498.10465302428358227877188327963511262578,2.219762,-2.851078,-0.41741934,-1.9750607,1.6537448
1.2.826.0.1.3680043.8.498.10465360116562650291654375309262137321,-3.8138797,0.86394656,-0.754574,1.1743982,0.40708143
1.2.826.0.1.3680043.8.498.10466925995831058230956458464466174694,-0.76171505,-2.1280994,-0.7197474,4.839772,0.77521163
1.2.826.0.1.3680043.8.498.10467445345565137311478204802180453637,2.7069368,-1.1764423,-2.6604638,1.1328514,0.14029634
1.2.826.0.1.3680043.8.498.10467855402103430711470175178835758653,-2.4547446,-3.0024128,-0.71052855,-0.71407074,-0.33663875
1.2.826.0.1.3680043.8.498.10467860308460582610079570039805882521,2.2536514,-1.5824594,0.5757725,4.286029,-0.48668593
1.2.826.0.1.3680043.8.498.10467860427779626387748763276346316784,0.7391921,2.5795958,-1.6872603,-1.2439716,-0.22547527
1.2.826.0.1.3680043.8.498.10468344698818218846404968245477349677,-1.908814,1.111651,-1.4973023,-1.0945871,0.10754947
1.2.826.0.1.3680043.8.498.10468526341273989114567769597817501168,-1.322795,2.3429298,-1.2935362,0.24882987,1.8847027
1.2.826.0.1.3680043.8.498.10468638509927786817573820713538556525,0.71202505,-5.404438,2.4602888,2.4280796,-0.0871615
1.2.826.0.1.3680043.8.498.10469624044658920448245691379859649199,3.9770987,-2.4245138,0.5976671,-2.5181754,-0.5714143
1.2.826.0.1.3680043.8.498.10469794758786529122073391997380949342,-2.3887722,2.6804953,2.600743,0.24121064,-2.7859123
1.2.826.0.1.3680043.8.498.10470018340048708082136990869650376784,-1.3202477,-1.0397545,0.95302284,-0.9135254,2.8605838
1.2.826.0.1.3680043.8.498.10470119518174667934728699066609175108,-0.20350151,-2.280437,0.751428,-0.49869153,-0.048716407
1.2.826.0.1.3680043.8.498.10470966860517936278261674614366833110,-2.6736417,-0.41018027,-0.661115,-0.7447836,-2.4065251
1.2.826.0.1.3680043.8.498.10471968804737197605535533080149020373,2.3464642,0.5704179,1.1547838,-1.8930879,3.0703206
1.2.826.0.1.3680043.8.498.10472258637256081405888681583640557584,-0.2923553,2.9373293,3.4972858,1.4447396,0.031670153
1.2.826.0.1.3680043.8.498.10472322761545627135905163949383094010,0.95410055,0.8788396,-0.003614094,0.24849764,-3.2154613
1.2.826.0.1.3680043.8.498.10472477716647033177754356575504362955,-1.0550548,-0.040217407,-0.8214492,0.883123,-0.6649033
1.2.826.0.1.3680043.8.498.10472837493440741673490374458318642985,-1.6940376,-1.2661637,-1.6656827,-1.3467432,-2.2320232
1.2.826.0.1.3680043.8.498.10473246130364257755039356691043838832,5.0925803,-1.6167313,-0.81102175,0.82194084,0.41602975
1.2.826.0.1.3680043.8.498.10473409061856177510574249430168423442,2.5107822,2.4892523,-1.0859615,0.35985324,-2.2177608
1.2.826.0.1.3680043.8.498.10474262768464057796993863400337705357,-0.0008831173,-3.812742,4.470195,2.1353228,1.6191489
1.2.826.0.1.3680043.8.498.10475765132216241357527436092650006010,1.4728822,-0.037764292,-0.47502592,-1.7563912,-1.3852727
1.2.826.0.1.3680043.8.498.10476142612439551675350746694224494718,1.4252865,1.4882159,0.054877073,1.5554132,-2.8062403
1.2.826.0.1.3680043.8.498.10476156196068646956068605977035765834,-1.1892092,-1.0131912,-2.0454342,0.59192127,-2.3392727
1.2.826.0.1.3680043.8.498.10476636237107933898126806313672908290,-1.5342402,-1.3413361,-1.9495262,-1.8852825,0.20603144
1.2.826.0.1.3680043.8.498.10477201663604431226563664902823609478,-4.015984,-1.3007431,-1.6915346,0.75458825,0.23365788
1.2.826.0.1.3680043.8.498.10477815533420086463468925169127627685,3.7000868,1.3646216,1.3663809,-0.6043184,5.322874
1.2.826.0.1.3680043.8.498.10477938042609472614292533826852790818,-5.5782056,1.1033059,1.0715985,-1.2296517,-0.9878367
1.2.826.0.1.3680043.8.498.10478126528760423297662846149530357321,-4.4947925,2.2005334,-0.059822045,0.026990486,1.0175762
1.2.826.0.1.3680043.8.498.10478158436903488834028719266714193902,0.77171266,3.662544,1.22282,-3.6721053,-1.8369697
1.2.826.0.1.3680043.8.498.10478210470304426389583695025541439007,-1.0601053,-2.7625334,-1.4690759,3.1688418,0.45383418
1.2.826.0.1.3680043.8.498.10478844483461350498715014242748476928,2.9342518,-2.129982,-1.079584,2.8735898,0.110230826
1.2.826.0.1.3680043.8.498.10479079333678786232441682637040015309,-0.6876565,-3.6423016,0.16887233,3.4627762,-1.0448909
1.2.826.0.1.3680043.8.498.10479163881168629809414986623399026563,-2.5036435,-1.655221,-2.5213373,-0.33484584,1.5892797
1.2.826.0.1.3680043.8.498.10479615105716260873080198321864360531,-6.274624,0.6634033,0.8843421,-0.39473137,-1.1672035
1.2.826.0.1.3680043.8.498.10480034281162631747692241090946325675,4.19832,-3.0889914,-1.0564896,0.011821058,0.544841
1.2.826.0.1.3680043.8.498.10480044765510642508740313458352156797,1.4599878,1.3317479,-1.108024,0.29558554,-1.4324245
1.2.826.0.1.3680043.8.498.10480044806634047819626681796785825533,1.4353338,-2.782399,-1.3892477,0.5033932,-0.9355873
1.2.826.0.1.3680043.8.498.10480086481905990596148927354341814561,-1.6979412,0.47022453,-1.3965459,-3.5058818,-0.99185604
1.2.826.0.1.3680043.8.498.10481480640635223215719949616791636689,-1.1349627,-1.5236676,0.8272767,-2.2553363,2.6748087
1.2.826.0.1.3680043.8.498.10481750380817566928325402771229682906,4.162621,-0.1782901,-1.3609762,-0.7028596,2.159397
1.2.826.0.1.3680043.8.498.10481803460083889281088526072295675801,-0.73288417,0.12574613,0.4538758,-1.1028861,-0.5366359
1.2.826.0.1.3680043.8.498.10481876738420282439494183845705962990,-1.1837294,2.6751754,0.081083685,-1.1885571,-0.5118654
1.2.826.0.1.3680043.8.498.10483030936617018254968664047549269206,3.4722998,-1.2878697,1.5127282,-0.22453186,-0.21782005
1.2.826.0.1.3680043.8.498.10483359060797572437578662032403253661,-0.6841516,1.7624418,-1.7617164,0.48701048,-0.9563182
1.2.826.0.1.3680043.8.498.10483378530490674469293257500689705483,-4.436645,-0.8588663,-1.122135,1.4723972,-1.1625805
1.2.826.0.1.3680043.8.498.10483594885070334707066659907275127521,5.025852,-1.3986938,-1.4840604,0.6158671,-0.5614179
1.2.826.0.1.3680043.8.498.10483690120554107578973534671826613017,-4.2663426,1.2939844,1.3039236,-0.38320106,-1.7935274
1.2.826.0.1.3680043.8.498.10483755948132090652340527814170907599,0.646351,1.893985,-1.9075663,0.24486604,0.0515851
1.2.826.0.1.3680043.8.498.10483926626426065765345208064703876106,-4.8923607,1.3960532,1.0768784,-0.7760527,-1.730371
1.2.826.0.1.3680043.8.498.10484251597861119983675618793898052429,1.6478409,-3.6589267,-2.0065634,-0.8241468,-0.62905294
1.2.826.0.1.3680043.8.498.10484637383350933880875051582528068790,-1.7268113,-0.02155443,-1.6168144,0.740429,-0.15244502
1.2.826.0.1.3680043.8.498.10484720352352313798044322678532125618,-0.4184124,-1.9311548,-0.9180943,-1.8131906,0.42959052
1.2.826.0.1.3680043.8.498.10486321083130446789918671804245404090,2.3883293,-3.5820467,3.0132751,-0.73429465,1.3605361
1.2.826.0.1.3680043.8.498.10486595294565392512899034773841090902,-1.5679867,2.8583615,-0.2744349,-1.1157187,0.64462525
1.2.826.0.1.3680043.8.498.10486721395820357670695984593986305558,0.958721,0.84944516,-1.3948183,-0.48439875,-1.1291428
1.2.826.0.1.3680043.8.498.10487176815307184456861500238591929370,-1.8391151,1.8396633,3.2083216,-0.07046041,-2.3607059
1.2.826.0.1.3680043.8.498.10487245852257226976083251433530201039,-4.0024734,1.9701289,-0.83492815,-1.4737326,0.53510547
1.2.826.0.1.3680043.8.498.10487285884814198568426272559671432366,1.0265007,0.3298964,-0.3248229,-1.5225226,-1.2185699
1.2.826.0.1.3680043.8.498.10487645379018805253234561337836832749,1.2801795,1.5992092,-0.7389692,1.4513578,-3.2417061
1.2.826.0.1.3680043.8.498.10487942644306798919851554462651007574,4.8381634,-2.9064856,-2.2162004,-2.1770597,-0.022024516
1.2.826.0.1.3680043.8.498.10487969077230082614958908104640360975,-0.17843828,-2.0125277,0.917786,-0.9258084,2.5294852
1.2.826.0.1.3680043.8.498.10488105078395252036779152715685992874,-3.610172,1.9715111,0.8352351,-0.94798136,0.96559876
1.2.826.0.1.3680043.8.498.10488308008555985183260213360054697424,-2.6117275,-0.77864563,-2.605277,0.6555109,1.0645654
1.2.826.0.1.3680043.8.498.10488427203531109912611005228968656665,0.8467132,2.6816494,-0.6013234,-3.5153067,-0.15950003
1.2.826.0.1.3680043.8.498.10488879094713264137793375529569038303,2.3196766,-4.229381,2.0965624,-1.7936937,-0.6098082
1.2.826.0.1.3680043.8.498.10489119837105995956383514552564761663,-0.60539424,-1.7098942,-1.4978906,-0.4157869,-0.47569025
1.2.826.0.1.3680043.8.498.10489565021130821959799302227196743510,4.5042996,0.17644466,-1.2709869,-0.0017687678,-0.28566745
1.2.826.0.1.3680043.8.498.10489979770368036336340914029840849515,-1.35598,0.085537754,0.93275595,2.628665,0.8411365
1.2.826.0.1.3680043.8.498.10490570567669970744150225730871640866,-0.18356708,2.9171433,0.22727495,0.6588025,1.5338715
1.2.826.0.1.3680043.8.498.10491230645112037141237951749431482015,2.3053644,-0.8630198,2.9539301,0.17672439,0.2642608
1.2.826.0.1.3680043.8.498.10491647947875913280781615506112286330,2.2036662,-0.61876124,-0.7631469,-2.348378,0.03445358
1.2.826.0.1.3680043.8.498.10492944110160014095799061297185198470,-2.9523857,-1.9273616,-3.4812849,-0.5808698,-0.019757725
1.2.826.0.1.3680043.8.498.10493233959075712435791284926196841484,0.49123064,1.2735957,-0.6730347,-1.0469506,1.2439698
1.2.826.0.1.3680043.8.498.10493485828482203454963198874034157945,-6.276788,0.6662692,1.1700621,-0.28382424,0.8839122
1.2.826.0.1.3680043.8.498.10493721004679313379251752126418004618,-1.2369617,-0.5502236,2.525173,-0.66025215,-0.46328732
1.2.826.0.1.3680043.8.498.10493848053731805640626462185412281326,1.1039276,2.4063933,2.2884681,-0.116744965,-2.0969632
1.2.826.0.1.3680043.8.498.10495294222674992585075759916980678891,-2.2886736,2.3565753,3.5807023,3.3705666,-2.212482
1.2.826.0.1.3680043.8.498.10495496639629464337581879720408974447,1.0521735,2.7504044,0.092687,0.2178081,2.3075364
1.2.826.0.1.3680043.8.498.10495611058937105887046369235609851447,1.0773687,-4.675234,2.7769806,0.72995996,1.9940753
1.2.826.0.1.3680043.8.498.10497307304959726022647939376732423702,-3.8641272,-3.0420809,-0.89946556,1.4006277,0.10465512
1.2.826.0.1.3680043.8.498.10497374081531487082626059360612477913,-1.3960283,-0.13361895,-0.9381223,-1.3257413,0.43834943
1.2.826.0.1.3680043.8.498.10497765981477594823077679102077139836,0.7980896,2.9443793,0.07405677,-3.3051937,-2.5334072
1.2.826.0.1.3680043.8.498.10498146930845277197666559315249557602,-5.1549177,-1.139993,-0.15824777,0.78855085,-0.60307944
1.2.826.0.1.3680043.8.498.10498483319266599738652458314182516247,5.600661,-0.032980606,-2.047685,-1.1143544,-0.5842533
1.2.826.0.1.3680043.8.498.10498670395177502499801650466476524033,3.053328,1.5579993,1.5076771,0.48103258,0.6141692
1.2.826.0.1.3680043.8.498.10499107676211776810687566006888848012,-2.5197113,-0.5554467,-0.5261523,-2.883589,-1.1803768
1.2.826.0.1.3680043.8.498.10499486640730762142626246060086193509,0.027752567,-3.4727402,2.2397614,-4.7872663,0.06434137
